caldt,sprtrn
20140422,0.004092
20140423,-0.002213
20140424,0.001717
20140425,-0.008096
20140428,0.003236
20140429,0.004761
20140430,0.002992
20140501,-0.000143
20140502,-0.001348
20140505,0.001871
20140506,-0.008988
20140507,0.005616
20140508,-0.001374
20140509,0.001519
20140512,0.009673
20140513,0.000422
20140514,-0.004701
20140515,-0.009362
20140516,0.003747
20140519,0.003845
20140520,-0.006498
20140521,0.008116
20140522,0.002362
20140523,0.004248
20140527,0.005988
20140528,-0.001114
20140529,0.005367
20140530,0.001844
20140602,0.000728
20140603,-0.000379
20140604,0.001892
20140605,0.006525
20140606,0.004628
20140609,0.000939
20140610,-0.000246
20140611,-0.003537
20140612,-0.007089
20140613,0.003135
20140616,0.000837
20140617,0.002173
20140618,0.007719
20140619,0.001277
20140620,0.001730
20140623,-0.000132
20140624,-0.006435
20140625,0.004897
20140626,-0.001179
20140627,0.001911
20140630,-0.000372
20140701,0.006678
20140702,0.000659
20140703,0.005480
20140707,-0.003924
20140708,-0.007049
20140709,0.004644
20140710,-0.004131
20140711,0.001471
20140714,0.004844
20140715,-0.001932
20140716,0.004201
20140717,-0.011834
20140718,0.010265
20140721,-0.002320
20140722,0.005016
20140723,0.001754
20140724,0.000488
20140725,-0.004849
20140728,0.000288
20140729,-0.004528
20140730,0.000061
20140731,-0.019999
20140801,-0.002859
20140804,0.007189
20140805,-0.009685
20140806,0.000016
20140807,-0.005557
20140808,0.011531
20140811,0.002759
20140812,-0.001637
20140813,0.006707
20140814,0.004346
20140815,-0.000061
20140818,0.008532
20140819,0.005001
20140820,0.002478
20140821,0.002950
20140822,-0.001993
20140825,0.004788
20140826,0.001051
20140827,0.000050
20140828,-0.001690
20140829,0.003320
20140902,-0.000544
20140903,-0.000779
20140904,-0.001534
20140905,0.005036
20140908,-0.003073
20140909,-0.006545
20140910,0.003646
20140911,0.000882
20140912,-0.005963
20140915,-0.000710
20140916,0.007484
20140917,0.001296
20140918,0.004891
20140919,-0.000477
20140922,-0.008013
20140923,-0.005776
20140924,0.007832
20140925,-0.016169
20140926,0.008576
20140929,-0.002547
20140930,-0.002786
20141001,-0.013249
20141002,0.000005
20141003,0.011166
20141006,-0.001565
20141007,-0.015126
20141008,0.017462
20141009,-0.020661
20141010,-0.011451
20141013,-0.016468
20141014,0.001579
20141015,-0.008100
20141016,0.000145
20141017,0.012884
20141020,0.009143
20141021,0.019574
20141022,-0.007299
20141023,0.012303
20141024,0.007053
20141027,-0.001502
20141028,0.011939
20141029,-0.001385
20141030,0.006230
20141031,0.011731
20141103,-0.000119
20141104,-0.002830
20141105,0.005701
20141106,0.003776
20141107,0.000350
20141110,0.003120
20141111,0.000697
20141112,-0.000701
20141113,0.000530
20141114,0.000240
20141117,0.000735
20141118,0.005134
20141119,-0.001501
20141120,0.001967
20141121,0.005237
20141124,0.002864
20141125,-0.001150
20141126,0.002806
20141128,-0.002542
20141201,-0.006829
20141202,0.006384
20141203,0.003765
20141204,-0.001162
20141205,0.001665
20141208,-0.007257
20141209,-0.000238
20141210,-0.016351
20141211,0.004536
20141212,-0.016214
20141215,-0.006343
20141216,-0.008489
20141217,0.020352
20141218,0.024015
20141219,0.004570
20141222,0.003810
20141223,0.001746
20141224,-0.000139
20141226,0.003310
20141229,0.000862
20141230,-0.004889
20141231,-0.010311
20150102,-0.000340
20150105,-0.018278
20150106,-0.008893
20150107,0.011630
20150108,0.017888
20150109,-0.008404
20150112,-0.008094
20150113,-0.002579
20150114,-0.005813
20150115,-0.009248
20150116,0.013424
20150120,0.001550
20150121,0.004732
20150122,0.015270
20150123,-0.005492
20150126,0.002568
20150127,-0.013388
20150128,-0.013496
20150129,0.009535
20150130,-0.012992
20150202,0.012962
20150203,0.014439
20150204,-0.004156
20150205,0.010291
20150206,-0.003418
20150209,-0.004247
20150210,0.010676
20150211,-0.000029
20150212,0.009645
20150213,0.004075
20150217,0.001598
20150218,-0.000314
20150219,-0.001062
20150220,0.006126
20150223,-0.000303
20150224,0.002759
20150225,-0.000766
20150226,-0.001476
20150227,-0.002956
20150302,0.006125
20150303,-0.004539
20150304,-0.004389
20150305,0.001196
20150306,-0.014174
20150309,0.003944
20150310,-0.016961
20150311,-0.001918
20150312,0.012601
20150313,-0.006075
20150316,0.013534
20150317,-0.003320
20150318,0.012158
20150319,-0.004873
20150320,0.009013
20150323,-0.001746
20150324,-0.006139
20150325,-0.014559
20150326,-0.002377
20150327,0.002369
20150330,0.012237
20150331,-0.008796
20150401,-0.003965
20150402,0.003530
20150406,0.006609
20150407,-0.002062
20150408,0.002683
20150409,0.004457
20150410,0.005203
20150413,-0.004581
20150414,0.001630
20150415,0.005148
20150416,-0.000778
20150417,-0.011311
20150420,0.009235
20150421,-0.001481
20150422,0.005088
20150423,0.002358
20150424,0.002253
20150427,-0.004141
20150428,0.002769
20150429,-0.003740
20150430,-0.010129
20150501,0.010923
20150504,0.002941
20150505,-0.011837
20150506,-0.004456
20150507,0.003774
20150508,0.013458
20150511,-0.005090
20150512,-0.002950
20150513,-0.000305
20150514,0.010779
20150515,0.000768
20150518,0.003048
20150519,-0.000643
20150520,-0.000931
20150521,0.002338
20150522,-0.002234
20150526,-0.010282
20150527,0.009163
20150528,-0.001267
20150529,-0.006318
20150601,0.002059
20150602,-0.001009
20150603,0.002119
20150604,-0.008623
20150605,-0.001436
20150608,-0.006474
20150609,0.000418
20150610,0.012042
20150611,0.001739
20150612,-0.006994
20150615,-0.004622
20150616,0.005690
20150617,0.001980
20150618,0.009903
20150619,-0.005304
20150622,0.006095
20150623,0.000636
20150624,-0.007353
20150625,-0.002974
20150626,-0.000390
20150629,-0.020866
20150630,0.002658
20150701,0.006936
20150702,-0.000308
20150706,-0.003862
20150707,0.006081
20150708,-0.016653
20150709,0.002262
20150710,0.012338
20150713,0.011066
20150714,0.004453
20150715,-0.000735
20150716,0.008015
20150717,0.001106
20150720,0.000771
20150721,-0.004262
20150722,-0.002388
20150723,-0.005676
20150724,-0.010703
20150727,-0.005775
20150728,0.012386
20150729,0.007319
20150730,0.000028
20150731,-0.002272
20150803,-0.002757
20150804,-0.002250
20150805,0.003115
20150806,-0.007753
20150807,-0.002875
20150810,0.012808
20150811,-0.009557
20150812,0.000950
20150813,-0.001275
20150814,0.003912
20150817,0.005211
20150818,-0.002626
20150819,-0.008255
20150820,-0.021100
20150821,-0.031851
20150824,-0.039414
20150825,-0.013522
20150826,0.039034
20150827,0.024298
20150828,0.000609
20150831,-0.008392
20150901,-0.029576
20150902,0.018293
20150903,0.001165
20150904,-0.015330
20150908,0.025083
20150909,-0.013898
20150910,0.005278
20150911,0.004487
20150914,-0.004090
20150915,0.012831
20150916,0.008705
20150917,-0.002561
20150918,-0.016164
20150921,0.004566
20150922,-0.012318
20150923,-0.002049
20150924,-0.003363
20150925,-0.000466
20150928,-0.025666
20150929,0.001233
20150930,0.019076
20151001,0.001974
20151002,0.014315
20151005,0.018290
20151006,-0.003588
20151007,0.008036
20151008,0.008818
20151009,0.000725
20151012,0.001276
20151013,-0.006825
20151014,-0.004716
20151015,0.014853
20151016,0.004570
20151019,0.000271
20151020,-0.001421
20151021,-0.005825
20151022,0.016628
20151023,0.011030
20151026,-0.001913
20151027,-0.002554
20151028,0.011840
20151029,-0.000450
20151030,-0.004810
20151102,0.011874
20151103,0.002728
20151104,-0.003545
20151105,-0.001132
20151106,-0.000348
20151109,-0.009823
20151110,0.001511
20151111,-0.003228
20151112,-0.013990
20151113,-0.011207
20151116,0.014903
20151117,-0.001339
20151118,0.016162
20151119,-0.001123
20151120,0.003810
20151123,-0.001235
20151124,0.001222
20151125,-0.000129
20151127,0.000594
20151130,-0.004641
20151201,0.010681
20151202,-0.010996
20151203,-0.014374
20151204,0.020526
20151207,-0.006990
20151208,-0.006490
20151209,-0.007739
20151210,0.002251
20151211,-0.019423
20151214,0.004756
20151215,0.010619
20151216,0.014515
20151217,-0.015041
20151218,-0.017797
20151221,0.007778
20151222,0.008817
20151223,0.012418
20151224,-0.001599
20151228,-0.002179
20151229,0.010630
20151230,-0.007217
20151231,-0.009412
20160104,-0.015304
20160105,0.002012
20160106,-0.013115
20160107,-0.023700
20160108,-0.010838
20160111,0.000853
20160112,0.007803
20160113,-0.024965
20160114,0.016696
20160115,-0.021599
20160119,0.000532
20160120,-0.011694
20160121,0.005195
20160122,0.020284
20160125,-0.015638
20160126,0.014144
20160127,-0.010863
20160128,0.005529
20160129,0.024760
20160201,-0.000443
20160202,-0.018743
20160203,0.004992
20160204,0.001527
20160205,-0.018481
20160208,-0.014154
20160209,-0.000664
20160210,-0.000189
20160211,-0.012301
20160212,0.019518
20160216,0.016517
20160217,0.016480
20160218,-0.004666
20160219,-0.000026
20160222,0.014454
20160223,-0.012454
20160224,0.004440
20160225,0.011348
20160226,-0.001870
20160229,-0.008121
20160301,0.023869
20160302,0.004094
20160303,0.003499
20160304,0.003306
20160307,0.000885
20160308,-0.011240
20160309,0.005052
20160310,0.000156
20160311,0.016396
20160314,-0.001261
20160315,-0.001837
20160316,0.005600
20160317,0.006595
20160318,0.004406
20160321,0.000986
20160322,-0.000877
20160323,-0.006386
20160324,-0.000378
20160328,0.000545
20160329,0.008817
20160330,0.004350
20160331,-0.002040
20160401,0.006331
20160404,-0.003208
20160405,-0.010145
20160406,0.010508
20160407,-0.011976
20160408,0.002787
20160411,-0.002740
20160412,0.009662
20160413,0.010040
20160414,0.000173
20160415,-0.000984
20160418,0.006541
20160419,0.003085
20160420,0.000762
20160421,-0.005194
20160422,0.000048
20160425,-0.001812
20160426,0.001873
20160427,0.001649
20160428,-0.009231
20160429,-0.005063
20160502,0.007810
20160503,-0.008677
20160504,-0.005937
20160505,-0.000239
20160506,0.003175
20160509,0.000753
20160510,0.012484
20160511,-0.009562
20160512,-0.000170
20160513,-0.008478
20160516,0.009797
20160517,-0.009411
20160518,0.000205
20160519,-0.003707
20160520,0.006019
20160523,-0.002085
20160524,0.013681
20160525,0.006975
20160526,-0.000210
20160527,0.004287
20160531,-0.001000
20160601,0.001130
20160602,0.002825
20160603,-0.002912
20160606,0.004897
20160607,0.001289
20160608,0.003309
20160609,-0.001718
20160610,-0.009175
20160613,-0.008115
20160614,-0.001799
20160615,-0.001841
20160616,0.003133
20160617,-0.003258
20160620,0.005808
20160621,0.002712
20160622,-0.001652
20160623,0.013364
20160624,-0.035920
20160627,-0.018097
20160628,0.017770
20160629,0.017033
20160630,0.013565
20160701,0.001949
20160705,-0.006848
20160706,0.005353
20160707,-0.000872
20160708,0.015253
20160711,0.003409
20160712,0.007009
20160713,0.000135
20160714,0.005259
20160715,-0.000929
20160718,0.002382
20160719,-0.001435
20160720,0.004270
20160721,-0.003612
20160722,0.004554
20160725,-0.003011
20160726,0.000323
20160727,-0.001199
20160728,0.001606
20160729,0.001631
20160801,-0.001270
20160802,-0.006362
20160803,0.003134
20160804,0.000213
20160805,0.008603
20160808,-0.000907
20160809,0.000390
20160810,-0.002865
20160811,0.004735
20160812,-0.000796
20160815,0.002793
20160816,-0.005479
20160817,0.001869
20160818,0.002200
20160819,-0.001440
20160822,-0.000563
20160823,0.001952
20160824,-0.005240
20160825,-0.001365
20160826,-0.001579
20160829,0.005228
20160830,-0.001954
20160831,-0.002376
20160901,-0.000041
20160902,0.004201
20160906,0.002982
20160907,-0.000146
20160908,-0.002223
20160909,-0.024522
20160912,0.014677
20160913,-0.014831
20160914,-0.000588
20160915,0.010109
20160916,-0.003772
20160919,-0.000019
20160920,0.000299
20160921,0.010917
20160922,0.006500
20160923,-0.005737
20160926,-0.008588
20160927,0.006444
20160928,0.005296
20160929,-0.009321
20160930,0.007968
20161003,-0.003261
20161004,-0.004956
20161005,0.004297
20161006,0.000482
20161007,-0.003253
20161010,0.004606
20161011,-0.012447
20161012,0.001147
20161013,-0.003099
20161014,0.000202
20161017,-0.003038
20161018,0.006160
20161019,0.002192
20161020,-0.001376
20161021,-0.000084
20161024,0.004750
20161025,-0.003798
20161026,-0.001740
20161027,-0.002987
20161028,-0.003108
20161031,-0.000122
20161101,-0.006787
20161102,-0.006525
20161103,-0.004423
20161104,-0.001666
20161107,0.022224
20161108,0.003772
20161109,0.011077
20161110,0.001951
20161111,-0.001398
20161114,-0.000116
20161115,0.007481
20161116,-0.001582
20161117,0.004676
20161118,-0.002387
20161121,0.007461
20161122,0.002165
20161123,0.000808
20161125,0.003914
20161128,-0.005254
20161129,0.001335
20161130,-0.002653
20161201,-0.003516
20161202,0.000397
20161205,0.005821
20161206,0.003411
20161207,0.013163
20161208,0.002159
20161209,0.005939
20161212,-0.001137
20161213,0.006540
20161214,-0.008117
20161215,0.003883
20161216,-0.001751
20161219,0.001975
20161220,0.003638
20161221,-0.002457
20161222,-0.001863
20161223,0.001252
20161227,0.002248
20161228,-0.008357
20161229,-0.000293
20161230,-0.004637
20170103,0.008487
20170104,0.005722
20170105,-0.000771
20170106,0.003517
20170109,-0.003549
20170110,0.000000
20170111,0.002830
20170112,-0.002145
20170113,0.001850
20170117,-0.002968
20170118,0.001764
20170119,-0.003609
20170120,0.003366
20170123,-0.002690
20170124,0.006565
20170125,0.008026
20170126,-0.000735
20170127,-0.000866
20170130,-0.006010
20170131,-0.000890
20170201,0.000298
20170202,0.000570
20170203,0.007265
20170206,-0.002115
20170207,0.000227
20170208,0.000693
20170209,0.005752
20170210,0.003566
20170213,0.005246
20170214,0.004007
20170215,0.004992
20170216,-0.000864
20170217,0.001679
20170221,0.006048
20170222,-0.001082
20170223,0.000419
20170224,0.001493
20170227,0.001018
20170228,-0.002578
20170301,0.013674
20170302,-0.005860
20170303,0.000504
20170306,-0.003277
20170307,-0.002913
20170308,-0.002284
20170309,0.000800
20170310,0.003269
20170313,0.000367
20170314,-0.003379
20170315,0.008375
20170316,-0.001627
20170317,-0.001314
20170320,-0.002010
20170321,-0.012408
20170322,0.001890
20170323,-0.001060
20170324,-0.000844
20170327,-0.001020
20170328,0.007251
20170329,0.001085
20170330,0.002935
20170331,-0.002255
20170403,-0.001642
20170404,0.000560
20170405,-0.003055
20170406,0.001929
20170407,-0.000827
20170410,0.000688
20170411,-0.001434
20170412,-0.003760
20170413,-0.006815
20170417,0.008613
20170418,-0.002903
20170419,-0.001716
20170420,0.007557
20170421,-0.003035
20170424,0.010840
20170425,0.006091
20170426,-0.000486
20170427,0.000553
20170428,-0.001913
20170501,0.001732
20170502,0.001189
20170503,-0.001271
20170504,0.000582
20170505,0.004089
20170508,0.000038
20170509,-0.001025
20170510,0.001131
20170511,-0.002163
20170512,-0.001478
20170515,0.004776
20170516,-0.000687
20170517,-0.018178
20170518,0.003687
20170519,0.006767
20170522,0.005160
20170523,0.001838
20170524,0.002489
20170525,0.004442
20170526,0.000311
20170530,-0.001205
20170531,-0.000460
20170601,0.007571
20170602,0.003708
20170605,-0.001218
20170606,-0.002779
20170607,0.001568
20170608,0.000267
20170609,-0.000830
20170612,-0.000979
20170613,0.004511
20170614,-0.000996
20170615,-0.002240
20170616,0.000284
20170619,0.008347
20170620,-0.006697
20170621,-0.000583
20170622,-0.000456
20170623,0.001561
20170626,0.000316
20170627,-0.008073
20170628,0.008808
20170629,-0.008600
20170630,0.001533
20170703,0.002311
20170705,0.001453
20170706,-0.009369
20170707,0.006403
20170710,0.000928
20170711,-0.000783
20170712,0.007306
20170713,0.001875
20170714,0.004674
20170717,-0.000053
20170718,0.000598
20170719,0.005373
20170720,-0.000154
20170721,-0.000368
20170724,-0.001064
20170725,0.002923
20170726,0.000283
20170727,-0.000973
20170728,-0.001341
20170731,-0.000728
20170801,0.002449
20170802,0.000493
20170803,-0.002184
20170804,0.001889
20170807,0.001647
20170808,-0.002414
20170809,-0.000364
20170810,-0.014474
20170811,0.001276
20170814,0.010044
20170815,-0.000499
20170816,0.001420
20170817,-0.015437
20170818,-0.001835
20170821,0.001163
20170822,0.009941
20170823,-0.003454
20170824,-0.002074
20170825,0.001673
20170828,0.000487
20170829,0.000843
20170830,0.004615
20170831,0.005721
20170901,0.001982
20170905,-0.007551
20170906,0.003129
20170907,-0.000178
20170908,-0.001489
20170911,0.010839
20170912,0.003364
20170913,0.000757
20170914,-0.001101
20170915,0.001847
20170918,0.001456
20170919,0.001110
20170920,0.000634
20170921,-0.003046
20170922,0.000648
20170925,-0.002222
20170926,0.000072
20170927,0.004085
20170928,0.001205
20170929,0.003705
20171002,0.003874
20171003,0.002159
20171004,0.001247
20171005,0.005647
20171006,-0.001074
20171009,-0.001804
20171010,0.002322
20171011,0.001803
20171012,-0.001687
20171013,0.000878
20171016,0.001751
20171017,0.000672
20171018,0.000742
20171019,0.000328
20171020,0.005117
20171023,-0.003972
20171024,0.001618
20171025,-0.004663
20171026,0.001271
20171027,0.008073
20171030,-0.003192
20171031,0.000944
20171101,0.001592
20171102,0.000190
20171103,0.003097
20171106,0.001271
20171107,-0.000189
20171108,0.001444
20171109,-0.003762
20171110,-0.000898
20171113,0.000984
20171114,-0.002310
20171115,-0.005526
20171116,0.008196
20171117,-0.002626
20171120,0.001276
20171121,0.006541
20171122,-0.000750
20171124,0.002056
20171127,-0.000384
20171128,0.009848
20171129,-0.000369
20171130,0.008191
20171201,-0.002024
20171204,-0.001052
20171205,-0.003739
20171206,-0.000114
20171207,0.002932
20171208,0.005506
20171211,0.003202
20171212,0.001549
20171213,-0.000473
20171214,-0.004071
20171215,0.008974
20171218,0.005363
20171219,-0.003230
20171220,-0.000828
20171221,0.001986
20171222,-0.000458
20171226,-0.001058
20171227,0.000791
20171228,0.001834
20171229,-0.005183
20180102,0.008303
20180103,0.006399
20180104,0.004029
20180105,0.007034
20180108,0.001662
20180109,0.001303
20180110,-0.001112
20180111,0.007034
20180112,0.006750
20180116,-0.003524
20180117,0.009415
20180118,-0.001616
20180119,0.004385
20180122,0.008067
20180123,0.002174
20180124,-0.000560
20180125,0.000603
20180126,0.011841
20180129,-0.006732
20180130,-0.010899
20180131,0.000489
20180201,-0.000648
20180202,-0.021209
20180205,-0.040979
20180206,0.017441
20180207,-0.005002
20180208,-0.037536
20180209,0.014936
20180212,0.013915
20180213,0.002613
20180214,0.013402
20180215,0.012069
20180216,0.000373
20180220,-0.005841
20180221,-0.005497
20180222,0.000974
20180223,0.016028
20180226,0.011757
20180227,-0.012707
20180228,-0.011096
20180301,-0.013324
20180302,0.005072
20180305,0.011032
20180306,0.002639
20180307,-0.000484
20180308,0.004463
20180309,0.017379
20180312,-0.001274
20180313,-0.006364
20180314,-0.005724
20180315,-0.000782
20180316,0.001703
20180319,-0.014204
20180320,0.001482
20180321,-0.001844
20180322,-0.025163
20180323,-0.020967
20180326,0.027157
20180327,-0.017276
20180328,-0.002917
20180329,0.013770
20180402,-0.022337
20180403,0.012615
20180404,0.011566
20180405,0.006863
20180406,-0.021920
20180409,0.003337
20180410,0.016727
20180411,-0.005525
20180412,0.008251
20180413,-0.002887
20180416,0.008109
20180417,0.010662
20180418,0.000831
20180419,-0.005726
20180420,-0.008537
20180423,0.000056
20180424,-0.013381
20180425,0.001837
20180426,0.010434
20180427,0.001114
20180430,-0.008188
20180501,0.002549
20180502,-0.007206
20180503,-0.002254
20180504,0.012811
20180507,0.003458
20180508,-0.000266
20180509,0.009682
20180510,0.009371
20180511,0.001708
20180514,0.000884
20180515,-0.006842
20180516,0.004061
20180517,-0.000856
20180518,-0.002632
20180521,0.007387
20180522,-0.003136
20180523,0.003248
20180524,-0.002023
20180525,-0.002357
20180529,-0.011564
20180530,0.012696
20180531,-0.006880
20180601,0.010849
20180604,0.004480
20180605,0.000703
20180606,0.008567
20180607,-0.000714
20180608,0.003126
20180611,0.001069
20180612,0.001743
20180613,-0.004026
20180614,0.002472
20180615,-0.001017
20180618,-0.002126
20180619,-0.004023
20180620,0.001712
20180621,-0.006345
20180622,0.001862
20180625,-0.013725
20180626,0.002205
20180627,-0.008604
20180628,0.006179
20180629,0.000758
20180702,0.003068
20180703,-0.004947
20180705,0.008621
20180706,0.008481
20180709,0.008823
20180710,0.003473
20180711,-0.007094
20180712,0.008749
20180713,0.001079
20180716,-0.001028
20180717,0.003974
20180718,0.002160
20180719,-0.003953
20180720,-0.000948
20180723,0.001838
20180724,0.004781
20180725,0.009102
20180726,-0.003032
20180727,-0.006562
20180730,-0.005754
20180731,0.004885
20180801,-0.001040
20180802,0.004926
20180803,0.004644
20180806,0.003538
20180807,0.002824
20180808,-0.000262
20180809,-0.001442
20180810,-0.007114
20180813,-0.004006
20180814,0.006389
20180815,-0.007602
20180816,0.007919
20180817,0.003323
20180820,0.002428
20180821,0.002069
20180822,-0.000398
20180823,-0.001691
20180824,0.006199
20180827,0.007670
20180828,0.000269
20180829,0.005701
20180830,-0.004430
20180831,0.000134
20180904,-0.001654
20180905,-0.002803
20180906,-0.003652
20180907,-0.002213
20180910,0.001898
20180911,0.003740
20180912,0.000357
20180913,0.005282
20180914,0.000275
20180917,-0.005570
20180918,0.005369
20180919,0.001253
20180920,0.007841
20180921,-0.000369
20180924,-0.003516
20180925,-0.001305
20180926,-0.003289
20180927,0.002763
20180928,-0.000007
20181001,0.003641
20181002,-0.000397
20181003,0.000711
20181004,-0.008170
20181005,-0.005528
20181008,-0.000395
20181009,-0.001418
20181010,-0.032864
20181011,-0.020573
20181012,0.014206
20181015,-0.005905
20181016,0.021496
20181017,-0.000253
20181018,-0.014392
20181019,-0.000361
20181022,-0.004299
20181023,-0.005512
20181024,-0.030864
20181025,0.018625
20181026,-0.017327
20181029,-0.006560
20181030,0.015667
20181031,0.010851
20181101,0.010558
20181102,-0.006317
20181105,0.005600
20181106,0.006259
20181107,0.021209
20181108,-0.002509
20181109,-0.009199
20181112,-0.019701
20181113,-0.001482
20181114,-0.007567
20181115,0.010594
20181116,0.002223
20181119,-0.016643
20181120,-0.018151
20181121,0.003043
20181123,-0.006555
20181126,0.015532
20181127,0.003262
20181128,0.022974
20181129,-0.002198
20181130,0.008186
20181203,0.010941
20181204,-0.032365
20181206,-0.001522
20181207,-0.023320
20181210,0.001762
20181211,-0.000356
20181212,0.005419
20181213,-0.000200
20181214,-0.019087
20181217,-0.020773
20181218,0.000086
20181219,-0.015396
20181220,-0.015772
20181221,-0.020588
20181224,-0.027112
20181226,0.049594
20181227,0.008563
20181228,-0.001242
20181231,0.008492
